SP_Hole_ID,From_Hole_Position,To_Hole_Position,SB_Box_Label,lith_test,F_ppm,Na_pct,Mg_pct,Al_pct,Si_pct,P_pct,S_pct,K_pct,Sc_ppm,Ti_ppm,V_ppm,Li_ppm,Be_ppm,Ca_pct,Cr_ppm,Mn_ppm,Fe_pct,Co_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Ga_ppm,As_ppm,Se_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Ag_ppm,Cd_ppm,In_ppm,Sn_ppm,Sb_ppm,Te_ppm,Cs_ppm,Ba_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hf_ppm,Ta_ppm,W_ppm,Re_ppm,Tl_ppm,Pb_ppm,Bi_ppm,Th_ppm,U_ppm
GV003,345,346,103,2,8157.686667,0.456077778,1.667455556,6.858211111,28.10725556,0.132455556,1.857155556,4.177922222,12.47177778,4408.897556,112.5426667,44.41366667,2.176666667,2.185866667,242.6448333,1087.7405,6.324933333,33.438,112.4715,765.1133333,1749.127833,20.80383333,124.8751667,1.934,271.0415,310.2336667,81.52566667,311.2968333,28.70083333,114.1245,1.575166667,2.707,0.128666667,11.31433333,106.504,0.9765,3.4155,11638.195,952.2708333,1196.5535,89.915,237.6748333,28.353,10.89766667,19.28483333,2.3885,14.2235,2.956666667,8.689166667,1.0705,7.244333333,1.052,8.175666667,1.6375,115.069,0.006166667,1.209833333,418.6381667,3.614833333,36.808,39.53846344
GV003,346,347,103,2,8229.663375,0.515875,1.716,7.295825,31.5296125,0.128675,1.5998125,4.7174625,12.043125,4571.274125,105.36925,41.775,2.193125,1.815825,211.25275,1132.20525,6.388,32.22625,66.54125,981.076875,1556.031375,20.792625,91.64625,2.081125,280.370875,264.024125,82.561,304.9265,29.374375,98.798125,1.5425,1.738,0.125875,11.13625,40.283875,0.861625,3.596625,11321.54963,929.372625,1177.601625,88.369875,235.355375,28.49025,10.5105,18.726875,2.406875,14.407,2.95725,8.696875,1.081875,7.219375,1.0625,8.0455,1.601375,102.92725,0.005125,1.178375,342.186125,2.462,31.719,38.22927956
GV003,347,348,104,2,9416.308286,0.397642857,1.725214286,7.114457143,29.80931429,0.154128571,1.724414286,4.380314286,12.34128571,4306.257286,111.5657143,43.68,2.14775,2.2600375,243.531,1279.8255,6.2921875,33.536,78.8945,1584.340125,1849.7485,20.4045,102.879125,2.17925,275.792625,280.88575,80.685,319.957,28.955625,165.554125,1.81625,2.09225,0.12775,11.757625,44.615875,1.306625,3.70025,11925.44188,1004.778,1251.521875,91.784875,244.859875,28.833625,13.122375,18.9205,2.450125,14.328375,2.942625,8.537375,1.061125,7.093,1.041875,8.296875,1.627,154.41825,0.007,1.18875,358.823,2.71725,34.172125,46.67296381
GV003,348,349,104,2,9777.737833,0.462716667,1.731566667,7.2807,30.29646667,0.1417,1.609766667,4.6632,12.81583333,4874.8705,117.6408333,42.21733333,2.119,2.291216667,235.4048333,1011.164833,6.3027,32.37916667,76.1035,1526.358833,1796.591167,20.4245,106.1423333,2.277833333,277.491,285.2206667,83.51366667,307.7235,28.9565,151.8275,1.771166667,2.108833333,0.129166667,11.7305,46.3755,1.180166667,3.683166667,12779.48267,980.7275,1224.744833,90.56816667,234.4351667,28.668,12.968,19.0985,2.438833333,14.68783333,3.062,8.906833333,1.102833333,7.3955,1.079,8.128166667,1.631666667,150.2765,0.006333333,1.187166667,355.6828333,2.800833333,32.79033333,48.4083301
GV003,349,350,104,2,8255.11275,0.3741875,1.769075,7.1953625,30.3674375,0.1591,1.704675,4.4367375,12.210375,4384.039625,110.649,43.45022222,2.116777778,2.231144444,240.5225556,1003.615222,6.248055556,33.22055556,77.02855556,1827.598556,1834.991111,20.54444444,104.4086667,2.214111111,277.1611111,299.4906667,82.04244444,320.3947778,28.98411111,160.7826667,1.829444444,2.097,0.132333333,12.08655556,45.33433333,1.268333333,3.741888889,13708.52867,992.1897778,1213.843889,92.72511111,254.7966667,29.232,11.79022222,18.82533333,2.484333333,14.68344444,2.997333333,8.593444444,1.087555556,7.149555556,1.065222222,8.262555556,1.648777778,158.0142222,0.006111111,1.194555556,357.0672222,2.550777778,32.26122222,49.01070728
GV003,350,351,104,2,8456.858333,0.380766667,1.738783333,7.180783333,30.42995,0.136116667,1.613566667,4.46425,12.039,4438.058167,113.6073333,43.685,2.122333333,2.366516667,242.3726667,1272.356667,6.421,34.26816667,75.80916667,1617.762833,1842.783833,20.98966667,87.93433333,2.259333333,275.661,283.8283333,83.22433333,306.6951667,29.343,120.2686667,1.636,2.0505,0.131333333,12.12633333,38.15216667,1.032833333,3.701666667,12468.31383,1012.659667,1279.433833,97.3935,258.0473333,30.34666667,11.61116667,20.10266667,2.610166667,14.97916667,3.065333333,8.782833333,1.102166667,7.2565,1.065666667,8.1295,1.624333333,120.9808333,0.005666667,1.188833333,358.997,2.415666667,33.36466667,46.05703116
GV003,351,352,105,2,8902.894143,0.316657143,1.747271429,6.988271429,28.59147143,0.140214286,1.821857143,4.095314286,12.52842857,4457.875286,111.2525714,43.39742857,2.180285714,2.224442857,233.117,1418.554429,6.859242857,34.01214286,73.67428571,1321.365857,1800.273714,20.65871429,93.95171429,2.069714286,274.5668571,284.8182857,78.77114286,312.1422857,29.64871429,130.2194286,1.654142857,1.917,0.13,12.37442857,39.98985714,1.096857143,3.585142857,12028.431,1017.929286,1343.127429,100.7575714,265.3437143,30.88457143,11.01757143,20.407,2.543142857,14.38042857,2.890714286,8.251571429,1.036142857,6.814714286,1.012,8.198,1.568,141.2985714,0.006428571,1.177428571,357.5624286,2.891857143,28.685,45.28748963
GV003,352,353,105,2,9290.432625,0.348625,1.7354375,6.9772,28.4442,0.145275,1.76505,4.2141,12.464625,4523.89025,109.704375,41.871875,2.2315,2.356775,223.7825,1336.50675,6.6169,34.377,74.056875,1091.51275,1745.67525,21.043,70.2465,2.104875,281.046375,259.574375,80.9285,290.52875,29.043875,87.136875,1.4945,1.911625,0.12825,11.542625,29.29975,0.8335,3.534375,10294.58325,987.355,1229.01325,93.829625,246.8885,29.118375,11.24525,19.10425,2.425625,14.251125,2.947875,8.492625,1.05775,6.975375,1.043375,7.860375,1.527625,94.45875,0.006125,1.187,351.046625,2.380375,29.449,41.65086194
GV003,353,354,105,2,10654.8814,0.32952,1.62208,6.52634,26.4488,0.15054,1.78218,3.68582,11.7614,4163.0596,111.3222,41.14016667,2.143333333,2.6767,211.6668333,1403.122167,6.513333333,34.3455,71.9955,1805.684333,1688.667,20.81116667,96.91866667,2.306666667,280.725,267.9785,82.52816667,303.6995,28.73483333,146.0095,1.883333333,2.006833333,0.130666667,12.44616667,43.8035,1.292666667,3.659166667,11770.357,1026.047,1275.772333,99.5065,260.2661667,30.2745,12.25033333,20.14316667,2.642166667,15.01033333,3.067833333,8.657166667,1.103,7.1125,1.054166667,8.087,1.499333333,142.818,0.007166667,1.186,339.398,3.762833333,33.5215,47.84536767
GV003,354,355,106,2,9940.165833,0.590533333,1.808316667,7.251983333,29.64325,0.1669,1.50035,4.3447,14.4265,5011.176833,131.4895,40.58775,2.16825,2.1697625,207.887875,1309.029875,6.5039625,35.188375,72.912625,2110.687625,1679.191875,20.8665,80.548875,2.232375,278.717375,274.8315,84.177375,314.42125,30.45525,156.3685,2.346625,1.9885,0.1305,12.383125,36.475875,1.424625,3.571875,10927.5465,1047.26625,1386.08575,105.20925,278.8625,32.159875,11.908375,21.376875,2.757375,15.4355,3.0925,8.74425,1.12025,7.318375,1.075375,8.191625,1.559,143.2465,0.0075,1.176625,304.85725,2.610125,27.177625,46.52421841
GV003,355,356,106,2,10945.29829,0.402157143,1.832642857,6.930042857,29.71548571,0.167128571,1.444642857,3.877585714,13.42657143,4909.037286,132.0195714,41.446,2.2014,2.46706,211.395,1343.7418,6.48526,36.4083,67.8747,2427.306,1678.4304,21.0081,83.5752,2.2814,276.7171,264.6499,81.9379,325.2178,31.1074,184.4269,2.708,1.8864,0.137,13.0952,38.02,1.6847,3.664,10330.5963,974.6655,1255.6942,97.3997,255.0916,29.731,12.3047,19.7767,2.5875,15.0034,2.9751,8.6055,1.0996,7.2311,1.068,8.3598,1.5622,161.2235,0.0082,1.1757,310.525,3.0493,26.9686,47.88178596
GV003,356,357,106,2,9252.392556,0.441477778,1.825977778,7.165888889,29.72837778,0.151888889,1.639477778,4.316888889,13.77588889,5073.364556,129.927,40.257,2.167777778,2.190866667,203.2692222,1716.134222,6.7086,35.40411111,66.337,2423.563222,1650.903444,21.13944444,92.15433333,2.293888889,276.8976667,267.3194444,84.60422222,317.1615556,30.34433333,161.8926667,2.722888889,1.876666667,0.134,12.95455556,40.02633333,1.493333333,3.633666667,11436.73811,1045.517,1390.827333,105.4602222,276.5901111,32.14488889,12.11733333,21.67933333,2.775666667,15.631,3.099444444,8.781,1.126777778,7.334555556,1.072555556,8.274111111,1.512,145.7992222,0.007777778,1.170777778,271.8074444,2.745777778,28.49711111,48.67822184
GV003,357,358,106,2,9233.687333,0.457783333,1.831166667,6.894983333,30.29435,0.168316667,1.586433333,3.7684,13.015,4720.4015,125.9521667,39.9555,2.19,2.715583333,196.3338333,1451.229,6.664533333,35.32566667,68.91116667,2424.237,1639.8995,21.14083333,80.02866667,2.365666667,274.8085,273.0578333,82.44616667,321.2288333,31.1335,152.317,2.658666667,1.884333333,0.131666667,13.08166667,36.78883333,1.544833333,3.565166667,9943.462167,962.3283333,1236.582333,94.56083333,244.997,29.026,11.94616667,19.67133333,2.5345,15.04966667,3.0055,8.732,1.096333333,7.3005,1.07,8.349166667,1.510666667,135.1848333,0.0075,1.170333333,224.6341667,3.117166667,27.55116667,48.04891078
GV003,358,359,107,2,9642.028125,0.39105,1.7770125,6.8299875,29.3010375,0.17745,1.550525,3.7088125,12.8795,4592.7395,120.093625,39.978,2.163875,2.9593375,198.232125,1368.373125,6.660275,33.804625,66.33075,1769.8875,1627.666,21.03775,77.75225,2.271125,277.725125,312.737,80.629375,322.37225,29.75975,135.592375,1.93375,1.91075,0.128375,12.232125,34.882375,1.3095,3.56175,11559.15175,968.987375,1213.3805,94.646375,247.083125,28.441875,11.54725,19.08525,2.463875,14.370625,2.901,8.3125,1.057625,7.031125,1.055875,8.38275,1.584875,124.149875,0.006625,1.16925,214.872875,3.2055,26.7445,44.70491369
GV003,359,360,107,2,9214.989778,0.401288889,1.822077778,7.047044444,30.40607778,0.199922222,1.513466667,4.0046,13.92166667,4846.213556,133.3824444,40.0541,2.1365,2.83812,194.0959,1207.4409,6.48701,34.4213,65.0773,1798.9233,1619.483,20.865,84.0112,2.2931,277.3607,287.4381,84.158,327.7889,30.3217,149.8464,1.9003,1.7996,0.1272,12.4149,37.0793,1.3795,3.6737,11123.9704,1020.1445,1293.7607,100.0991,262.8793,30.3087,12.2186,20.5558,2.6702,15.06,3.0852,8.7601,1.112,7.255,1.0716,8.3549,1.5404,140.9387,0.0074,1.1851,197.5087,3.4421,32.1556,46.4729457
GV003,360,361,107,2,12972.0641,0.67189,1.56401,6.10317,27.3132,0.17814,1.92504,3.41638,13.8297,4820.0722,143.5452,40.93733333,2.175777778,2.686711111,199.0246667,957.462,6.6482,33.85211111,64.62155556,2193.017889,1626.461556,20.64655556,88.90533333,2.304111111,277.414,255.0511111,83.27311111,331.6038889,29.78544444,169.4054444,2.466,1.814777778,0.131,12.75611111,41.44055556,1.529555556,3.635777778,10960.30733,1021.431667,1258.284222,96.00577778,251.0558889,29.36722222,13.85188889,19.54633333,2.600888889,15.17977778,3.028222222,8.614222222,1.117111111,7.318222222,1.079666667,8.419444444,1.536444444,155.6738889,0.007777778,1.176777778,228.9608889,3.379,28.219,49.51773557
GV003,361,362,108,2,17798.52744,0.433877778,1.195855556,5.430611111,23.86621111,0.143077778,2.942422222,2.752155556,9.342333333,3498.285222,96.51666667,43.56422222,2.191444444,3.697966667,241.9493333,847.0487778,6.534844444,34.68788889,88.76955556,1753.631333,1834.324667,20.81444444,90.17355556,2.233777778,270.3896667,278.1181111,83.409,330.127,31.36211111,146.3186667,1.833,2.248444444,0.134111111,12.98,54.81766667,1.339777778,3.615333333,10603.74767,1085.236889,1317.284222,102.8501111,258.5624444,30.37411111,14.61988889,21.12644444,2.665333333,14.96566667,2.979888889,8.410888889,1.059111111,7.039111111,1.063,8.442,1.618222222,135.3308889,0.008333333,1.191111111,374.4374444,4.738111111,32.38011111,50.04049038
GV003,362,363,108,2,11546.56225,0.3661125,1.5102875,6.28905,27.1799375,0.1541625,2.1849125,3.566225,10.82425,3787.9335,95.973,44.179125,2.1385,2.547025,238.900125,824.17675,6.8314125,34.057125,84.9845,986.150375,1779.090375,21.281375,100.698875,1.9865,268.299625,268.000875,76.365875,320.716,28.841625,80.43475,1.328125,2.0395,0.127375,10.987,59.2995,0.793875,3.515125,9060.273625,919.483625,1167.78325,90.7435,238.448875,27.63075,9.7025,18.41825,2.31375,13.55225,2.761375,7.918375,0.972375,6.569625,0.97725,8.3885,1.6005,89.711625,0.005375,1.20575,377.387,3.819125,33.968625,39.8152853
GV003,363,364,108,2,20611.9125,0.47539,1.49593,6.2357,27.91131,0.1411,1.38584,3.56737,11.0529,3953.2139,100.3814,34.222,2.0874,2.91833,81.5897,791.9075,6.49886,27.8743,31.6197,593.9298,579.7216,19.853,97.0588,2.248,267.8981,313.4051,81.4675,321.9411,30.6358,99.8103,1.2954,0.7256,0.1178,13.5215,44.3812,0.9476,3.5753,12742.9024,945.1459,1206.7188,95.9164,253.3438,30.1945,12.9245,19.8553,2.4321,14.0856,2.8572,8.365,1.0252,6.9732,1.0476,8.2957,1.5372,107.2711,0.0061,1.1491,245.9601,4.1621,29.991,38.94090375
GV003,364,365,109,2,26215.917,0.606133333,1.322316667,5.571183333,29.9533,0.149866667,0.449383333,2.8521,9.079666667,3285.512667,83.84933333,26.71242857,1.880142857,3.999114286,46.85885714,533.3207143,6.1953,29.38285714,17.95771429,520.0331429,320.1707143,17.77228571,113.6307143,2.348,242.4064286,307.7361429,85.01485714,324.6867143,32.32071429,115.3647143,1.207285714,0.398142857,0.097857143,13.61214286,52.45242857,1.145714286,3.214428571,11891.557,1030.920286,1284.017,100.706,260.5954286,30.543,16.439,20.88457143,2.49,14.33057143,2.907857143,8.616714286,1.031285714,7.176428571,1.087142857,8.474,1.562857143,124.9592857,0.007428571,1.063428571,114.4464286,6.149571429,30.12271429,42.90583036
GV003,365,366,109,2,42771.48838,0.215925,1.695375,5.1876625,24.0109875,0.16665,0.4958125,2.5177,11.841625,4102.21875,114.743875,33.437,2.29125,4.234975,42.284,2446.720875,8.2543,38.6835,24.383,682.79275,287.59725,18.29875,83.134125,2.1895,267.48725,329.9195,81.552125,183.017375,32.4785,164.827,1.595625,0.359375,0.101625,14.640125,35.358125,1.261125,3.351,9402.784625,1067.649375,1257.054125,102.211375,266.530875,31.6755,18.5015,21.238875,2.523375,13.893,2.786875,8.02325,0.9475,6.32075,1.001,5.738625,1.04925,125.53725,0.011875,1.053875,41.689125,5.221,18.00525,43.37004818
GV003,366,367,109,2,40083.74971,0.565,1.712785714,4.4019,24.41675714,0.191757143,0.446828571,2.0812,13.439,4610.071571,134.3605714,35.51383333,2.114333333,4.343616667,40.36116667,2240.610333,8.106633333,39.05266667,21.64716667,736.1828333,332.8288333,15.484,94.9395,2.416666667,194.6483333,375.1698333,83.91516667,181.248,39.47333333,190.4941667,1.652166667,0.365166667,0.106333333,20.7745,40.41166667,1.676166667,3.450166667,11310.96133,1126.058667,1346.247,110.8365,286.1326667,33.9975,19.61816667,22.62,2.643666667,14.06916667,2.800666667,7.976666667,0.949833333,6.4205,1.014666667,5.741333333,1.174666667,149.7853333,0.011666667,1.039166667,33.20816667,5.534833333,17.829,46.25148322
GV003,367,368,109,2,42495.59075,0.358525,1.7043,4.52595,24.4229,0.174975,0.3927625,2.1848625,12.5095,4171.631875,117.612,34.797375,2.043875,4.3122,42.435375,2446.546,8.1331625,40.74425,23.345625,755.044375,344.202875,15.072625,111.840875,2.543375,181.19375,374.547375,87.176875,174.669375,36.6395,179.050125,1.634875,0.355625,0.104625,23.2265,48.34175,1.82425,3.335,12143.553,1159.809625,1425.784,117.008,304.2065,35.741875,19.695125,23.57075,2.721,14.584125,2.917375,8.20575,0.9895,6.607625,1.03325,5.642375,1.123125,152.743,0.0115,1.008,41.756625,6.030375,19.0715,47.82035532
GV003,368,369,110,2,44491.25714,0.231985714,1.675285714,4.294171429,23.27621429,0.165485714,0.703085714,2.1295,11.34757143,3591.098286,107.3,33.75528571,2.060142857,4.2696,38.29828571,2714.011429,8.540214286,39.30342857,23.37642857,623.1937143,309.4041429,15.96628571,107.8657143,2.375285714,206.4091429,354.048,80.98757143,159.8147143,34.27371429,200.7261429,1.660142857,0.357714286,0.112285714,19.922,45.69628571,1.639857143,3.201857143,11834.02829,1079.506857,1279.039714,105.99,277.328,32.83157143,19.20914286,22.23328571,2.582714286,13.61642857,2.754428571,7.769428571,0.924285714,6.097714286,0.974,5.129714286,1.043857143,158.2688571,0.011142857,1.016142857,49.78142857,5.670142857,17.51742857,46.87016881
GV003,369,370,110,2,38573.42878,0.441433333,1.710466667,4.602488889,23.813,0.169844444,0.547522222,2.319055556,13.15677778,4659.190111,118.7204444,33.23814286,2.104428571,4.307314286,39.064,2412.525429,7.985671429,38.89957143,20.37557143,662.683,308.0248571,16.265,110.4811429,2.283571429,234.0142857,330.6468571,80.854,168.801,33.54542857,187.5255714,1.608857143,0.316428571,0.105428571,17.17542857,48.20357143,1.422857143,3.398857143,12004.52271,1113.770571,1315.757,109.073,285.3537143,33.52357143,19.39785714,22.122,2.634285714,13.85542857,2.737714286,7.808571429,0.931428571,6.265,0.986571429,5.437571429,1.098,151.7924286,0.011142857,1.067428571,40.82042857,5.647,17.32285714,47.43181674
GV003,370,371,110,2,43323.77489,0.269944444,1.6902,5.269322222,24.37475556,0.163411111,0.519844444,2.707966667,11.86388889,4056.312889,109.4513333,30.58788889,2.177666667,4.187966667,37.73766667,2560.421667,8.093544444,35.66622222,20.46533333,644.903,269.2608889,17.56322222,94.99044444,2.255444444,257.0568889,331.8795556,81.65,177.6321111,31.82144444,166.031,1.553,0.312,0.099555556,14.20166667,40.756,1.236333333,3.418666667,11069.446,1090.92,1313.802556,108.3343333,284.3228889,33.34544444,18.71433333,22.27366667,2.637666667,13.82744444,2.798444444,7.961333333,0.947222222,6.332222222,0.988222222,5.499333333,1.088555556,131.2697778,0.010888889,1.002888889,39.84433333,5.306111111,16.51777778,44.38361895
GV003,371,372,111,2,23367.088,0.492457143,1.147514286,6.054614286,31.4718,0.141214286,0.323657143,3.048042857,9.053571429,3414.969,84.46485714,25.1885,1.9075,3.7398375,33.033375,528.99825,5.7645625,24.316125,18.250875,446.601375,223.14675,17.97,97.246375,2.322125,257.04675,261.51125,87.729,326.53275,32.307,98.7395,1.11675,0.31225,0.08525,11.329375,43.7395,0.928375,3.04775,10112.47,895.387875,1097.08975,88.644875,231.213125,28.093375,14.508625,19.815375,2.398375,14.539875,3.0105,8.923625,1.075375,7.5215,1.124,8.480875,1.52375,96.077375,0.007125,0.993625,49.100125,5.525,24.257375,37.65272012
GV003,372,373,111,2,22512.88133,0.436088889,1.163333333,6.417633333,31.12133333,0.1356,0.384844444,3.851611111,8.752333333,3469.728444,75.32422222,23.499,2.053125,3.6331,32.46725,834.849375,5.9263875,25.437875,16.774625,495.684875,198.39325,19.497125,70.606,2.298875,261.563375,240.829,87.602,330.318875,31.530625,86.08625,1.173375,0.24225,0.079875,10.863125,31.06,0.884625,2.944625,10515.07788,872.529875,1016.815125,77.486125,203.268625,24.790625,13.18975,17.9455,2.235875,14.4655,2.994875,8.87475,1.071125,7.594375,1.1235,8.62675,1.538125,96.215875,0.006875,0.921875,39.58725,4.601375,26.044375,37.83923181
GV003,373,374,111,2,13767.84557,0.584171429,1.1634,6.529657143,31.71235714,0.128085714,0.270485714,3.706228571,9.053142857,3530.227,78.23842857,25.265625,2.01125,2.63985,38.301625,551.078,5.8889375,24.0245,15.02175,374.839625,261.138,19.584875,54.349375,2.155375,264.055125,240.09975,86.6715,335.46025,31.7215,55.155625,1.051375,0.229625,0.082875,10.072375,25.5475,0.691,3.0155,8677.85275,830.243875,1093.6105,86.248125,227.849,27.709625,9.449125,19.416,2.3835,14.701125,3.00475,8.942125,1.057875,7.517375,1.100375,8.555375,1.529125,64.066875,0.004875,0.974875,48.428125,2.933375,22.977625,31.78800558
GV003,374,375,111,2,8430.4225,0.601025,1.24485,7.0902,32.05515,0.1343,0.1904,5.2212,9.2425,3477.80125,82.773,24.6463,1.9921,2.29839,38.1106,543.6205,5.81056,22.9729,16.1558,374.5459,254.5455,20.0032,71.7621,2.241,255.7497,251.4559,86.9446,335.9993,31.9802,61.483,1.0481,0.3182,0.0858,9.9152,32.6525,0.6587,3.002,9670.9248,851.8637,1122.2202,87.4149,231.3312,28.1828,10.2793,19.5693,2.3962,14.7053,3.055,9.1093,1.0875,7.7019,1.1197,8.6834,1.5686,67.7599,0.0049,0.9657,72.6508,2.6815,23.723,31.13973576
GV003,375,376,112,2,17329.96967,0.7883,1.3086,6.0843,31.92955,0.1533,0.219283333,3.064983333,10.6545,3766.591333,99.923,25.10228571,2.114428571,3.4039,33.56885714,734.3478571,5.795442857,25.84057143,16.53957143,476.1764286,202.8874286,18.94442857,63.26842857,2.295571429,241.286,228.6611429,87.33157143,345.4027143,32.61314286,58.47757143,0.981285714,0.248428571,0.080285714,10.604,31.474,0.753,2.672857143,8369.196286,822.4931429,1019.379571,82.324,217.8861429,27.326,10.41728571,19.29071429,2.385,14.61042857,3.010571429,8.954857143,1.074714286,7.500571429,1.113428571,9.009285714,1.550857143,70.94828571,0.006714286,0.891,27.11942857,4.613857143,25.738,34.98089377
GV003,376,377,112,2,19857.389,0.744814286,1.2762,6.643071429,32.21397143,0.163442857,0.1709,4.085285714,10.29157143,3763.239286,94.13285714,22.94157143,2.075142857,3.182714286,33.00085714,621.824,5.747485714,23.99614286,15.26157143,395.0794286,192.3534286,19.95914286,50.58,2.280428571,253.1718571,208.6297143,89.07128571,335.9387143,32.49671429,47.66157143,0.971428571,0.219428571,0.083428571,9.929142857,24.735,0.672142857,2.776,7071.163571,796.5721429,1005.068286,82.53528571,218.6542857,27.38,9.740142857,19.49714286,2.380571429,14.88614286,3.081,9.100571429,1.108285714,7.677857143,1.118714286,8.972,1.57,54.33942857,0.005571429,0.926428571,47.57957143,3.896142857,28.72257143,31.46191915
GV003,377,378,112,2,21802.30186,0.360414286,1.497028571,6.315928571,31.19358571,0.155685714,0.179942857,3.701714286,11.03228571,3653.865,97.12942857,28.02688889,2.066111111,3.263344444,46.39011111,999.1716667,5.996411111,26.41288889,17.71011111,553.5532222,303.8648889,19.27733333,95.80144444,2.247111111,266.6123333,254.3656667,85.76755556,344.2145556,32.487,107.1621111,1.175444444,0.363333333,0.088888889,11.47644444,46.78677778,0.928444444,3.144222222,11801.20422,894.5363333,1122.054111,90.34622222,239.0397778,28.88722222,13.26577778,19.53044444,2.450888889,14.46377778,2.985888889,8.774555556,1.067777778,7.429333333,1.106333333,8.654,1.55,110.973,0.006777778,0.992111111,52.25888889,4.551555556,23.98133333,38.27329334
GV003,378,379,112,2,21233.875,0.3416,0.8394,5.0087,26.1361,0.1064,2.0179,2.5082,6.719,2670.25,67.491,30.8875,2.1,4.05395,34.584,818.4785,6.3573,27.0995,13.994,974.204,303.556,19.713,100.7685,2.585,260.8805,261.038,93.6865,340.2175,31.8295,158.6815,1.8575,0.297,0.0975,14.9745,41.7775,1.311,3.1815,14393.807,1293.874,1674.202,130.6235,341.3625,36.795,18.2955,23.935,2.9325,16.0965,3.328,9.6585,1.172,7.972,1.1485,8.605,1.549,156.211,0.009,1.005,61.42,5.3095,23.3845,51.4283086
GV003,379,380,113,2,13904.96,0.5592625,1.2475625,6.3642875,31.2229125,0.1562,0.4410125,3.6356125,11.012875,4318.689125,95.91925,24.83225,2.095625,3.33875,40.182875,697.60375,6.1608,24.394625,16.296125,523.428125,245.241625,19.656,82.410625,2.473875,236.95975,245.3335,95.052,359.2545,33.515625,102.975,1.273125,0.27325,0.088125,13.32675,36.484,0.975125,2.76725,12155.291,1183.001125,1584.438625,129.243,344.586625,38.888,15.326875,24.623125,2.9545,16.194625,3.32925,9.56325,1.14675,7.975125,1.152875,9.11675,1.55525,106.602375,0.006,0.880125,49.025625,4.238875,25.45225,37.93006114
GV003,380,381,113,2,16655.26889,0.440688889,1.221677778,6.209144444,30.60907778,0.148588889,0.983355556,3.469844444,9.457777778,3565.507778,84.92966667,24.3037,2.1638,3.48882,41.0025,830.0557,6.30439,24.6996,15.6966,551.4047,258.0598,20.1954,69.2136,2.4693,246.6188,251.1898,95.1756,343.4142,32.6631,89.0194,1.2509,0.3221,0.09,13.1704,33.5747,0.8741,2.9095,11433.7911,1165.1583,1551.1967,129.2243,349.2883,38.8427,14.6076,24.5007,2.964,16.1512,3.3352,9.615,1.1593,7.98,1.1674,8.7996,1.5333,97.9671,0.0061,0.9048,57.9754,4.2189,22.0355,39.10662032
GV003,381,382,113,3,14384.69933,0.726733333,1.522566667,6.986788889,32.22093333,0.146988889,0.370044444,4.270211111,12.47288889,4262.455111,119.2771111,24.21433333,2.127444444,3.345922222,38.10366667,728.4591111,6.336666667,23.52066667,14.43311111,473.4615556,237.3733333,20.24255556,78.01977778,2.456777778,266.0326667,244.9851111,93.68122222,349.6112222,33.48733333,84.008,1.177,0.27,0.087555556,12.706,35.46555556,0.826888889,3.134777778,12062.851,1083.580444,1448.394111,115.6417778,309.0902222,35.676,14.06988889,23.45744444,2.843222222,15.91588889,3.263888889,9.464333333,1.135777778,7.885777778,1.156777778,8.692222222,1.561444444,93.78288889,0.006111111,0.961777778,40.752,4.263111111,23.41844444,37.63751556
GV003,382,383,114,3,10857.86138,0.4788875,1.374425,6.51895,31.3050625,0.1342875,0.5649375,3.765925,10.5385,4093.363375,99.70125,24.35655556,2.165777778,3.183488889,35.63655556,816.8441111,6.364066667,25.22388889,15.69133333,559.3738889,218.1398889,20.09355556,75.91211111,2.440888889,243.6778889,240.6763333,92.57966667,350.5922222,32.61255556,84.70777778,1.237777778,0.309888889,0.086111111,12.73655556,35.03333333,0.840555556,2.831,11103.08022,1128.787667,1494.552,118.6787778,312.1918889,35.876,14.15088889,23.12877778,2.835222222,15.77122222,3.293555556,9.541666667,1.143333333,7.871555556,1.144444444,8.968111111,1.530777778,91.04933333,0.005555556,0.897222222,39.75366667,3.685,24.27244444,37.28767937
GV003,383,384,114,3,17716.56933,0.501433333,1.1283,6.142783333,31.27641667,0.140566667,1.4074,3.538116667,9.278666667,3295.297,93.4165,26.34942857,2.092714286,3.571314286,48.71285714,940.6232857,6.084342857,26.00357143,18.85471429,797.0427143,309.355,19.49842857,85.74714286,2.481857143,247.1621429,256.3955714,92.08785714,351.178,32.916,102.0301429,1.485714286,0.406285714,0.091857143,13.53557143,43.153,1.014142857,2.982714286,11829.50871,1194.137429,1583.096,129.025,336.0438571,38.18314286,14.90014286,23.96628571,2.866571429,15.66614286,3.217428571,9.350428571,1.127142857,7.726285714,1.132857143,8.921285714,1.485,103.7895714,0.007428571,0.939428571,59.52342857,4.827857143,23.37642857,41.17617405
